currency_code,display_name,distance,duration,estimate,high_estimate,localized_display_name,low_estimate,minimum,product_id,surge_multiplier,lat,lng,time
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.498270357,2016-04-18 17:13:15.620910
USD,uberX,0.0,0,$7-8,8.0,uberX,7.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.2,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,ASSIST,0.0,0,$7-8,8.0,ASSIST,7.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.2,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,uberWAV,0.0,0,$9-10,10.0,uberWAV,9.0,10.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.2,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.498270357,2016-04-18 17:13:16.665528
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.4,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.4,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,uberWAV,0.0,0,$11-12,12.0,uberWAV,11.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.4,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.498270357,2016-04-18 17:13:17.536141
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,12.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.5,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7593308571,-122.498270357,2016-04-18 17:13:18.420310
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.6,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.6,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.6,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7642204286,-122.498270357,2016-04-18 17:13:19.143805
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.6,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.6,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.6,37.76911,-122.498270357,2016-04-18 17:13:19.900054
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.76911,-122.498270357,2016-04-18 17:13:19.900054
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.7,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.7,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,uberWAV,0.0,0,$13-14,14.0,uberWAV,13.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.7,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7739995714,-122.498270357,2016-04-18 17:13:20.738411
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,12.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.5,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7788891429,-122.498270357,2016-04-18 17:13:21.992698
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.3,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.3,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,uberWAV,0.0,0,$10-11,11.0,uberWAV,10.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.3,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7837787143,-122.498270357,2016-04-18 17:13:22.932332
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7886682857,-122.498270357,2016-04-18 17:13:23.872146
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7935578571,-122.498270357,2016-04-18 17:13:24.707774
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7984474286,-122.498270357,2016-04-18 17:13:25.647618
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.803337,-122.498270357,2016-04-18 17:13:26.434372
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.734883,-122.489049714,2016-04-18 17:13:27.214501
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.734883,-122.489049714,2016-04-18 17:13:27.214501
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7397725714,-122.489049714,2016-04-18 17:13:28.050105
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.489049714,2016-04-18 17:13:28.989981
USD,uberX,0.0,0,$7-8,8.0,uberX,7.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.2,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,ASSIST,0.0,0,$7-8,8.0,ASSIST,7.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.2,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,uberWAV,0.0,0,$9-10,10.0,uberWAV,9.0,10.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.2,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.489049714,2016-04-18 17:13:29.750627
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.4,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.4,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,uberWAV,0.0,0,$11-12,12.0,uberWAV,11.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.4,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.489049714,2016-04-18 17:13:30.766440
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7593308571,-122.489049714,2016-04-18 17:13:31.493956
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7593308571,-122.489049714,2016-04-18 17:13:31.493956
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7593308571,-122.489049714,2016-04-18 17:13:31.493956
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.489049714,2016-04-18 17:13:31.493956
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7593308571,-122.489049714,2016-04-18 17:13:31.493956
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7593308571,-122.489049714,2016-04-18 17:13:31.493956
