display_name,estimate,localized_display_name,product_id,lat,lng,time
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7935578571,-122.470608429,2016-04-18 17:14:04.501703
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7935578571,-122.470608429,2016-04-18 17:14:04.501703
uberWAV,1380,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7935578571,-122.470608429,2016-04-18 17:14:04.501703
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7984474286,-122.470608429,2016-04-18 17:14:05.299742
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7984474286,-122.470608429,2016-04-18 17:14:05.299742
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7984474286,-122.470608429,2016-04-18 17:14:05.299742
UberBLACK,480,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7984474286,-122.470608429,2016-04-18 17:14:05.299742
UberSUV,480,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7984474286,-122.470608429,2016-04-18 17:14:05.299742
uberWAV,1440,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7984474286,-122.470608429,2016-04-18 17:14:05.299742
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.803337,-122.470608429,2016-04-18 17:14:06.200097
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.803337,-122.470608429,2016-04-18 17:14:06.200097
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.803337,-122.470608429,2016-04-18 17:14:06.200097
UberBLACK,420,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.803337,-122.470608429,2016-04-18 17:14:06.200097
UberSUV,420,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.803337,-122.470608429,2016-04-18 17:14:06.200097
uberWAV,1440,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.803337,-122.470608429,2016-04-18 17:14:06.200097
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.734883,-122.461387786,2016-04-18 17:14:07.284332
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.734883,-122.461387786,2016-04-18 17:14:07.284332
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.734883,-122.461387786,2016-04-18 17:14:07.284332
UberBLACK,480,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.734883,-122.461387786,2016-04-18 17:14:07.284332
UberSUV,480,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.734883,-122.461387786,2016-04-18 17:14:07.284332
ASSIST,1140,ASSIST,ff5ed8fe-6585-4803-be13-3ca541235de3,37.734883,-122.461387786,2016-04-18 17:14:07.284332
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.734883,-122.461387786,2016-04-18 17:14:07.284332
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7397725714,-122.461387786,2016-04-18 17:14:08.369825
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7397725714,-122.461387786,2016-04-18 17:14:08.369825
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7397725714,-122.461387786,2016-04-18 17:14:08.369825
UberBLACK,480,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7397725714,-122.461387786,2016-04-18 17:14:08.369825
UberSUV,480,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7397725714,-122.461387786,2016-04-18 17:14:08.369825
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7397725714,-122.461387786,2016-04-18 17:14:08.369825
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7446621429,-122.461387786,2016-04-18 17:14:09.157918
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7446621429,-122.461387786,2016-04-18 17:14:09.157918
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7446621429,-122.461387786,2016-04-18 17:14:09.157918
UberBLACK,480,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7446621429,-122.461387786,2016-04-18 17:14:09.157918
UberSUV,480,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7446621429,-122.461387786,2016-04-18 17:14:09.157918
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7446621429,-122.461387786,2016-04-18 17:14:09.157918
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7495517143,-122.461387786,2016-04-18 17:14:09.914387
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7495517143,-122.461387786,2016-04-18 17:14:09.914387
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7495517143,-122.461387786,2016-04-18 17:14:09.914387
UberBLACK,420,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7495517143,-122.461387786,2016-04-18 17:14:09.914387
UberSUV,420,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7495517143,-122.461387786,2016-04-18 17:14:09.914387
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7495517143,-122.461387786,2016-04-18 17:14:09.914387
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7544412857,-122.461387786,2016-04-18 17:14:10.834823
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7544412857,-122.461387786,2016-04-18 17:14:10.834823
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7544412857,-122.461387786,2016-04-18 17:14:10.834823
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7544412857,-122.461387786,2016-04-18 17:14:10.834823
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7544412857,-122.461387786,2016-04-18 17:14:10.834823
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7544412857,-122.461387786,2016-04-18 17:14:10.834823
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
uberTAXI,480,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7593308571,-122.461387786,2016-04-18 17:14:11.973979
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7642204286,-122.461387786,2016-04-18 17:14:13.246617
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.76911,-122.461387786,2016-04-18 17:14:14.062933
uberXL,660,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.76911,-122.461387786,2016-04-18 17:14:14.062933
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.76911,-122.461387786,2016-04-18 17:14:14.062933
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.76911,-122.461387786,2016-04-18 17:14:14.062933
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.76911,-122.461387786,2016-04-18 17:14:14.062933
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.76911,-122.461387786,2016-04-18 17:14:14.062933
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.76911,-122.461387786,2016-04-18 17:14:14.062933
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
uberXL,660,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7739995714,-122.461387786,2016-04-18 17:14:14.923356
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
uberXL,660,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
uberSELECT,600,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7788891429,-122.461387786,2016-04-18 17:14:15.704466
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
uberWAV,1080,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7837787143,-122.461387786,2016-04-18 17:14:16.555909
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
UberBLACK,420,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
UberSUV,420,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7886682857,-122.461387786,2016-04-18 17:14:17.510827
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7935578571,-122.461387786,2016-04-18 17:14:18.337522
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
uberWAV,1320,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7984474286,-122.461387786,2016-04-18 17:14:19.185469
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.803337,-122.461387786,2016-04-18 17:14:20.354896
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.803337,-122.461387786,2016-04-18 17:14:20.354896
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.803337,-122.461387786,2016-04-18 17:14:20.354896
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.803337,-122.461387786,2016-04-18 17:14:20.354896
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.803337,-122.461387786,2016-04-18 17:14:20.354896
uberWAV,1320,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.803337,-122.461387786,2016-04-18 17:14:20.354896
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.803337,-122.461387786,2016-04-18 17:14:20.354896
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.734883,-122.452167143,2016-04-18 17:14:21.076370
uberXL,240,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.734883,-122.452167143,2016-04-18 17:14:21.076370
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.734883,-122.452167143,2016-04-18 17:14:21.076370
UberBLACK,420,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.734883,-122.452167143,2016-04-18 17:14:21.076370
UberSUV,420,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.734883,-122.452167143,2016-04-18 17:14:21.076370
uberWAV,900,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.734883,-122.452167143,2016-04-18 17:14:21.076370
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7397725714,-122.452167143,2016-04-18 17:14:21.953006
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7397725714,-122.452167143,2016-04-18 17:14:21.953006
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7397725714,-122.452167143,2016-04-18 17:14:21.953006
UberBLACK,480,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7397725714,-122.452167143,2016-04-18 17:14:21.953006
UberSUV,480,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7397725714,-122.452167143,2016-04-18 17:14:21.953006
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7397725714,-122.452167143,2016-04-18 17:14:21.953006
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7446621429,-122.452167143,2016-04-18 17:14:22.823211
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7446621429,-122.452167143,2016-04-18 17:14:22.823211
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7446621429,-122.452167143,2016-04-18 17:14:22.823211
UberBLACK,480,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7446621429,-122.452167143,2016-04-18 17:14:22.823211
UberSUV,480,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7446621429,-122.452167143,2016-04-18 17:14:22.823211
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7446621429,-122.452167143,2016-04-18 17:14:22.823211
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7495517143,-122.452167143,2016-04-18 17:14:24.065207
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7495517143,-122.452167143,2016-04-18 17:14:24.065207
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7495517143,-122.452167143,2016-04-18 17:14:24.065207
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7495517143,-122.452167143,2016-04-18 17:14:24.065207
UberSUV,420,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7495517143,-122.452167143,2016-04-18 17:14:24.065207
uberWAV,1080,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7495517143,-122.452167143,2016-04-18 17:14:24.065207
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7544412857,-122.452167143,2016-04-18 17:14:25.580425
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7544412857,-122.452167143,2016-04-18 17:14:25.580425
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7544412857,-122.452167143,2016-04-18 17:14:25.580425
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7544412857,-122.452167143,2016-04-18 17:14:25.580425
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7544412857,-122.452167143,2016-04-18 17:14:25.580425
uberWAV,1080,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7544412857,-122.452167143,2016-04-18 17:14:25.580425
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7593308571,-122.452167143,2016-04-18 17:14:26.702825
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7593308571,-122.452167143,2016-04-18 17:14:26.702825
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7593308571,-122.452167143,2016-04-18 17:14:26.702825
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7593308571,-122.452167143,2016-04-18 17:14:26.702825
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7593308571,-122.452167143,2016-04-18 17:14:26.702825
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7593308571,-122.452167143,2016-04-18 17:14:26.702825
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
uberTAXI,480,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7642204286,-122.452167143,2016-04-18 17:14:28.108775
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.76911,-122.452167143,2016-04-18 17:14:28.906586
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.76911,-122.452167143,2016-04-18 17:14:28.906586
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.76911,-122.452167143,2016-04-18 17:14:28.906586
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.76911,-122.452167143,2016-04-18 17:14:28.906586
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.76911,-122.452167143,2016-04-18 17:14:28.906586
uberWAV,900,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.76911,-122.452167143,2016-04-18 17:14:28.906586
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.76911,-122.452167143,2016-04-18 17:14:28.906586
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
uberXL,720,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
UberBLACK,120,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
UberSUV,120,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7739995714,-122.452167143,2016-04-18 17:14:29.925700
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
uberXL,720,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
uberTAXI,480,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7788891429,-122.452167143,2016-04-18 17:14:30.771454
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7837787143,-122.452167143,2016-04-18 17:14:31.657704
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7886682857,-122.452167143,2016-04-18 17:14:32.712159
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
